Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Clean Kids Naturally,Clean Kids Naturally Tropical Orange Burst Shampoo,EWG Verified,Shampoo,,,,,"Ingredients from packaging:
AQUA, INFUSION OF ALOE BARBADENSIS LEAF JUICE, LAMINARIA JAPONICA EXTRACT, GLYCERIN, URTICA DIOICA (NETTLE) EXTRACT, PYRUS MALUS (APPLE) FLOWER EXTRACT, CITRUS AURANTIFOLIA (LIME) PEEL, CITRUS GRANDIS (GRAPEFRUIT) FRUIT EXTRACT, CITRUS AURANTIUM DULCIS (ORANGE) FRIUT EXTRACT, CITRIC ACID, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, LECITHIN, CALCIUM PANTOTHENATE, ALOE BARBADENSIS LEAF EXTRACT, CITRUS AURANTIUM DULCIS (ORANGE) FLOWER OIL, POTASSIUM SORBATE
Warnings from packaging:
If irritation occurs discontinue use. Avoid contact with eyes.","EWG Verified,Product's animal testing policies,Leaping Bunny"
PUUR Ingrid,"PUUR Ingrid Wash Duet, Unscented",EWG Verified,Body Wash/Cleanser,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Lauryl Glucoside, Decyl Glucoside, Glycerin, Cocamidopropyl Betaine, Carthamus Tinctorius (Safflower) Oleosomes, Aqua, Gluconolactone, Sodium Benzoate, Hydrolyzed Jojoba Esters, Water (Aqua), Hydrogenated Castor Oil/Sebacic Acid Copolymer, Hydrolyzed Rice Protein, Xanthan Gum, Carrageenan, Helianthus Annuus (Sunflower) Seed Oil, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Oryza Sativa (Rice) Bran Oil, Tocopherol, Euterpe Oleracea Fruit Oil.
Warnings from packaging:
Keep out of reach of children unless under adult supervision. For external use only","EWG Verified,Product's animal testing policies,Leaping Bunny"
ATTITUDE,"ATTITUDE Essential Oils Super Leaves Hydrating Shampoo, Peppermint & Sweet Orange",EWG Verified,Shampoo,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Sodium Coco-Sulfate, Coco-Glucoside, Glycerin, Sodium Cocoyl Isethionate, Lauryl Hydroxysultaine, Citric Acid, Inulin, Glyceryl Oleate, Sodium Benzoate, Sodium Chloride, Citrus Aurantium Dulcis (Orange) Peel Oil, Potassium Sorbate, Guar Hydroxypropyltrimonium Chloride, Panthenol, Hydrolyzed Jojoba Protein, Nasturtium Officinale Extract, Tropaeolum Majus Flower/Leaf Extract, Hydrolyzed Quinoa, Mentha Piperita (Peppermint) Oil, Salvia Sclarea (Clary) Oil, Pogostemon Cablin Leaf Oil, Leuconostoc/Radish Root Ferment Filtrate, Limonene*
Directions from packaging:
Apply to wet hair, lather, then rinse.
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
ATTITUDE,"ATTITUDE Leaves Bar Nourishing Shampoo, Sandalwood",EWG Verified,Bar Soap,,,,,"Ingredients from packaging:
Sodium cocoyl isethionate, stearic acid, cocos nucifera (coconut) oil, butyrospermum parkii (shea) butter, theobroma cacao (cocoa) seed butter, sodium coco-sulfate, persea gratissima (avocado) oil, montmorillonite, glycerin, panthenol, inulin, nasturtium officinale (watercress / cresson) extract, tropaeolum majus (Indian cress / capucine) extract, DISCLOSED FRAGRANCE**, limonene. **COMPONENTS: triethyl citrate*, dihydrofarnesol*, beta-ionone*, amyris balsamifera bark oil*, juniperus virginiana oil*
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Avalon Organics,Avalon Organics Therapy Argan Oil Damage Control Shampoo,EWG Verified,Shampoo,,,,,"Ingredients from packaging:
Aloe Barbadensis Leaf Juice(1), Sodium Coco-Sulfate, Coco-Glucoside, Water (Aqua), Glyceryl Oleate, Sorbitol, Glycerin, Argania Spinosa Kernel Oil(1), Helianthus Annuus (Sunflower) Seed Oil(1), Simmondsia Chinensis (Jojoba) Seed Oil(1), Calendula Officinalis Flower Extract(1), Chenopodium Quinoa Seed(1), Tocopheryl Acetate, Alcohol, Anisaldehyde, Babassu Oil Polyglyceryl-4 Esters, Benzaldehyde, Citric Acid, Decyl Glucoside, d-Dodecalatone, Inulin(1), Sodium Sulfate, Sucrose Laurate, Sucrose Myristate, Vanillin, Alcohol(1), Calcium Gluconate, Gluconolactone, Potassium Sorbate, Sodium Benzoate
Warnings from packaging:
CAUTION: For external use only. Avoid contact with eyes. Keep out of reach of children.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
Everyone,"Everyone 3 in 1 Soap, Pacific Eucalyptus",EWG Verified,Body Wash/Cleanser,,,,,"Ingredients from packaging:
Water, Cocamidopropyl Hydroxysultaine, Sodium Coco-Sulfate, Caprylyl/Capryl Glucoside, Sodium Chloride, Coco-Glucoside, Panthenol, Eucalyptus Dives Leaf Oil, Eucalyptus Globulus Leaf Oil, Citrus Medica Limonum (Lemon) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Salvia Sclarea (Clary Sage) Oil, Cedrus Deodara Wood Oil, Picea Mariana Leaf Oil, Picea Glauca Branch/Leaf Oil, Thymus Vulgaris (Thyme) Flower/Leaf Oil, Organic Aloe Barbadensis Leaf Juice, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Offcinalis Flower Extract, Organic Camellia Sinensis Leaf Extract, Glycerin, Citric Acid, Sodium Phytate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Tocopherol, *Limonene
Directions from packaging:
Use on hair and body to wash away dirt.
Use in tub to wash away worries
Warnings from packaging:
If irritation occurs, discontinue use.
For external use only.
While our bath soap is very gentle, the FDA requires
that all bath products include the following
precaution: Use only as directed. Excessive use or
prolonged exposure may cause irritation to skin and
urinary tract. Discontinue use if rash, redness or
itching occurs. Consult your physician if irritation
persists. Keep out of reach of children
except under adult supervision..","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
ATTITUDE,"ATTITUDE Leaves Bar Hydrating Shampoo, Herbal Musk",EWG Verified,Bar Soap,,,,,"Ingredients from packaging:
Sodium cocoyl isethionate, stearic acid, cocos nucifera (coconut) oil, butyrospermum parkii (shea) butter, theobroma cacao (cocoa) seed butter, sodium coco-sulfate, ricinus communis (castor) seed oil, montmorillonite, illite, glycerin, panthenol, inulin, nasturtium officinale (watercress / cresson) extract, tropaeolum majus (Indian cress / capucine) extract, DISCLOSED FRAGRANCE**, linalool. **COMPONENTS: triethyl citrate*, methyldihydrojasmonate*, ethyl linalool*, linalyl acetate*, juniperus virginiana oil*
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
ATTITUDE,"ATTITUDE Essential Oils Super Leaves Volumizing Shampoo, Petitgrain & Jasmine",EWG Verified,Shampoo,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Sodium Coco-Sulfate, Glycerin, Coco-Glucoside, Sodium Cocoyl Isethionate, Lauryl Hydroxysultaine, Citric Acid, Inulin, Glyceryl Oleate, Sodium Benzoate, Sodium Chloride, Potassium Sorbate, Citrus Grandis (Grapefruit) Peel Oil, Panthenol, Guar Hydroxypropyltrimonium Chloride, Citrus Limon (Lemon) Peel Oil, Citrus Reticulata (Tangerine) Leaf Oil, Citrus Aurantium Dulcis (Orange) Leaf Extract, Hydrolyzed Soy Protein, Nasturtium Officinale Extract, Tropaeolum Majus Flower/Leaf Extract, Vitis Vinifera (Grape) Seed Oil, Jasminum Officinale (Jasmine) Oil, Limonene*.
Directions from packaging:
Apply to wet hair, lather, then rinse.
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
ATTITUDE,"ATTITUDE Little Leaves 2-in-1 Shampoo & Body Wash, Blueberry",EWG Verified,Body Wash/Cleanser,,,,,"Ingredients from packaging:
Aqua / water / eau, sodium coco-sulfate, coco glucoside, vegetable glycerin, sodium cocoyl isethionate, sodium chloride, citric acid, glyceryl oleate, sodium benzoate, potassium sorbate, vaccinium angustifolium (blueberry / bleuet) leaf extract, inulin, maltodextrin, moringa oleifera seed extract, cyamopsis tetragonoloba (guar) gum, triethyl citrate, raspberry ketone, decanal (fruit), 3-hexenol (green leaves).
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Dr. Bronner&#39;s,"Dr. Bronner's All One Hemp Pure Castile Bar Soap, Sandalwood Jasmine",EWG Verified,Bar Soap,,,,,"Ingredients from packaging:
Cocos Nucifera (Coconut) Oil, Elaeis Guineensis (Palm) Oil, Sodium Hydroxide, Aqua, [[DISCLOSED FRAGRANCE]]**, Olea Europaea (Olive) Fruit Oil, Cannabis Sativa (Hemp) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sea Salt, Citric Acid, Tocopherol, Eugenol, Linalool, Limonene, Benzyl Benzoate **COMPONENTS: Juniperus Virginiana Oil, Myroxylon Pereira (Balsam Peru) Oil, Cistus Ladaniferus Resin, Amyris Balsamifera Bark Oil, Cananga Odorata Var Macrophylla (Cananga) Oil, Ricinus Communis (Castor) Seed Oil, Cinnamomum Zeylanicum (Cinnamon) Oil, Eugenia Caryophyllus (Clove) Bud Oil, Canarium Luzonicum (Elemi) Gum, Abies Sibirica (Fir Needle), Zingiber Officinale (Ginger) Root Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Pogostemon Cablin (Patchouli) Oil","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
