Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
,Not a Branded Item Clean+easy Sensitive Pot Wax,05,Hair Removal Waxes,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
ROSIN (COLOPHONIUM, COLOPHANE), GLYCERYL HYDROGENATED ROSINATE, RICINUS COMMUNIS (CASTOR) SEED OIL, PARAFFINUM LIQUIDUM, CHAMOMILA RECUTITA (MATRICARIA) FLOWER EXTRACT, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, METHYLPARABEN, PROPYLPARABEN, AZULENE.","Product's animal testing policies,Unknown"
Gigi,Gigi Spa MILK CHOCOLATE INFUSED CREME WAX,05,Hair Removal Waxes,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Glyceryl Hydrogenated Rosinate, Dipropylene Glycol Dibenzoate, Methyl Hydrogenated Rosinate, Theobroma Cacao (Cocoa) Seed Extract, Carthamus Tinctorius (Safflower) Seed Oil, Fragrance (Parfum), Benzyl Benzoate, Limonene, Iron Oxides (CI 77491, CI 77492)","Product's animal testing policies,Unknown"
Gigi,Gigi Spa LAVENDER CREME WAX,05,Hair Removal Waxes,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
Glyceryl Hydrogenated Rosinate, Dipropylene Glycol Dibenzoate, Lavandula Angustifolia (Lavender) Oil, Polyester-3, Fragrance (Parfum), Hexyl Cinnamal, Silica, Barium Sulfate, Aluminum Hydroxide, Titanium Dioxide (CI 77891), Violet 2 (CI 60725)","Product's animal testing policies,Unknown"
,"Glee Wax Strips, Wipes",05,Hair Removal Waxes,LOW,HIGH,MODERATE,LOW,"Ingredients from packaging:
WAX STRIP INGREDIENTS: HYDROGENATED STYRENE/METHYLSTYRENE/INDENE COPOLYMER, MINERAL OIL, HYDROGENATED MICROCRYSTALLINE WAX, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, RICINUS COMMUNIS (CASTOR) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CARMINE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, LITCHI CHINENSIS FRUIT EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, TITANIUM DIOXIDE FINISHING WIPE INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, PENTYLENE GLYCOL, 4-T-BUTYLCYCLOHEXANOL, TRITICUM VULGARE (WHEAT) GERM OIL, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TOCOPHERYL ACETATE, CUCURBITA PEPO (PUMPKIN) SEED EXTRACT, EPILOBIUM ANGUSTIFOLIUM EXTRACT, SERENOA SERRULATA FRUIT EXTRACT, ASCORBYL PALMITATE,","Product's animal testing policies,Unknown"
glee,"Glee, Hair Removal Strips Face Wax",05,Hair Removal Waxes,LOW,HIGH,MODERATE,LOW,"Ingredients from packaging:
WAX STRIP INGREDIENTS: HYDROGENATED STYRENE/METHYLSTYRENE/INDENE COPOLYMER, MINERAL OIL, HYDROGENATED MICROCRYSTALLINE WAX, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL, HYDROXYHYDROCINNAMATE, RICINUS COMMUNIS (CASTOR) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CARMINE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, LITCHI CHINENSIS FRUIT EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, TITANIUM DIOXIDE, CONTAINS CARMINE AS A COLOR ADDITIVE, FINISHING WIPE INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, PENTYLENE GLYCOL, 4-T-BUTYLCYCLOHEXANOL, TRITICUM VULGARE (WHEAT) GERM OIL, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TOCOPHERYL ACETATE, CUCURBITA PEPO (PUMPKIN) SEED EXTRACT, EPILOBIUM ANGUSTIFOLIUM EXTRACT, SERENOA SERRULATA FRUIT EXTRACT, ASCORBYL PALMITATE","Product's animal testing policies,Unknown"
Nair,Nair Hair Remover Sensitive Formula Bikini Cream Hair Removal,05,Hair Removal Waxes,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Water, mineral oil, calcium thioglycolate, cetearyl alcohol, calcium hydroxide, ceteareth-20, sodium hydroxide, camellia oleifera leaf extract, butylene glycol, helianthus annuus (sunflower) seed oil, fragrance
Warnings from packaging:
Do not use if you have experienced an adverse reaction to hair removal lotion or cream in the past. Irritation or allergic reaction may occur with some people, even after prior use without adverse effect. Therefore, test before each use by applying product to a small part of the area where hair is to be removed. Follow directions, and wait 24 hours. If skin appears normal, proceed with full application. Do not use on irritated, sunburned, inflamed or broken skin. Keep away from eyes. Should product touch the eyes, wash thoroughly with lukewarm water. If irritation occurs, rinse area with cold water and discontinue use immediately. If irritation persists, consult your physician. Do not use around eyes, in nose, in ears, on breast nipples, perianal or vaginal/genital areas. Keep out of reach of children.","Product's animal testing policies,PETA: Companies That Do Test on Animals"
glee,"Glee, the body wax, Hair Removal Strips Body Wax",05,Hair Removal Waxes,LOW,HIGH,MODERATE,LOW,"Ingredients from packaging:
WAX STRIP INGREDIENTS: HYDROGENATED STYRENE/METHYLSTYRENE/INDENE COPOLYMER, MINERAL OIL, HYDROGENATED MICROCRYSTALLINE WAX, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, RICINUS COMMUNIS (CASTOR) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CARMINE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, LITCHI CHINENSIS FRUIT EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, TITANIUM DIOXIDE, CONTAINS CARMINE AS A COLOR ADDITIVE, FINISHING WIPE INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, PENTYLENE GLYCOL, 4-T-BUTYLCYCLOHEXANOL, TRITICUM VULGARE (WHEAT) GERM OIL, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TOCOPHERYL ACETATE, CUCURBITA PEPO (PUMPKIN) SEED EXTRACT, EPILOBIUM ANGUSTIFOLIUM EXTRACT, SERENOA SERRULATA FRUIT EXTRACT, ASCORBYL PALMITATE","Product's animal testing policies,Unknown"
Gigi,Gigi Wax Off Remover,06,Hair Removal Waxes,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA, EAU), MINERAL SPIRITS, ISODODECANE, PARAFFINUM LIQUIDUM, CYCLOPENTASILOXANE, STEARALKONIUM BENTONITE, POLYGLYCERYL-4 OLEATE, PEG-8 PROPYLENE GLYCOL COCOATE, ALOE BARBADENSIS LEAF JUICE, SODIUM CHLORIDE, FRAGRANCE (PARFUM), BENZYL ALCOHOL, COUMARIN, LIMONENE, IODOPROPYNYL BUTYLCARBAMATE, DMDM HYDANTOIN, BLUE 1 (CI 42090).","Product's animal testing policies,Unknown"
Sally Hansen,"Sally Hansen, Hair Remover, Wax Strip Kit for Body",06,Hair Removal Waxes,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
WAX STRIP INGREDIENTS: C5-6 ALKANE/CYCLOALKANE/TERPENE COPOLYMER, POLYISOBUTENE, GLYCERYL ROSINATE, ETHYLENE/VA COPOLYMER, FRAGRANCE, COCOS NUCIFERA (COCONUT) OIL, SCLEROCARYA BIRREA SEED OIL, BISABOLOL, LINALOOL, FARNESOL, AZULENE FINISHING OIL INGREDIENTS: ETHYLHEXYL ISONONANOATE, SESAMUM INDICUM (SESAME) SEED OIL, C13-14 ISOPARAFFIN, PHENOXYETHANOL, MENTHOL, METHYLPARABEN, PROPYLPARABEN, TOCOPHEROL, ETHYLPARABEN, GUAIAZULENE","Product's animal testing policies,Unknown"
Gigi,Gigi Spa HEMP INFUSED MICROWAVE WAX,07,Hair Removal Waxes,MODERATE,HIGH,MODERATE,HIGH,"Ingredients from packaging:
Glyceryl Rosinate, Triethylene Glycol Rosinate, Ricinus Communis (Castor) Seed Oil, Cannabis Sativa Seed Oil, Glycine Soja (Soybean) Oil, Fragrance (Parfum), Amyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Cinnamal, Citronellol, Coumarin, Limonene, Eugenol, Hexyl Cinnamal, Butylphenyl Methylpropional, Green 6 (CI 61565)","Product's animal testing policies,Unknown"
