Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Nuvel,Nuvel Regular Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, DIMETHYL SUCCINATE, PROPYLENE CARBONATE, GLYCERIN, FRAGRANCE, DENATONIUM BENZOATE, BENZOPHENONE -1, KERATIN, D&C YELLOW NO.11, COUMARIN, BENZYL SALICYLATE, LIMONENE","Product's animal testing policies,Unknown"
Up &amp; Up,Up & Up Nail Polish Remover Strengthening,05,Polish Remover,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ACETONE, WATER, PROPYLENE CARBONATE, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, DIMETHYL SUCCINATE, GLYCERIN, KERATIN, FRAGRANCE, BENZOPHENONE-1, PROPYLENE GLYCOL, DENATONIUM BENZOATE, D&C RED NO. 33, D&C VIOLET NO. 2, COUMARIN, BENZYL SALICYLATE, LIMONENE","Product's animal testing policies,Unknown"
Signature Care,Signature Care Advanced Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1","Product's animal testing policies,Unknown"
Signature Care,"Signature Care, Advanced Nail Polish Remover",05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1","Product's animal testing policies,Unknown"
Nuvel,Nuvel Strengthening Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ACETONE, WATER, PROPYLENE CARBONATE, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, DIMETHYL SUCCINATE, GLYCERIN, GELATIN, FRAGRANCE, BENZOPHENONE-1, PROPYLENE GLYCOL, DENATONIUM BENZOATE, D&C RED 33, D&C VIOLET 2.","Product's animal testing policies,Unknown"
Onyx,Onyx Coconut Maximum Strength Soak Off Nail Polish,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, TOCOPHERYL ACETATE, VITIS VINIFERA SEED OIL, DENATONIUM BENZOATE, FRAGRANCE, CI 61565 (D&C GREEN NO. 6), CI 47000 (D&C YELLOW NO. 11).","Product's animal testing policies,Unknown"
Signature Care,Signature Care Strengthening Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ACETONE, WATER, PROPYLENE CARBONATE, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, GLYCERIN, PANTHENOL, TOCOPHERYL ACETATE, FRAGRANCE, BENZOPHENONE-1, PROPYLENE GLYCOL, DENATONIUM BENZOATE, RED 33, EXT. VIOLET 2","Product's animal testing policies,Unknown"
Daylogic,"Daylogic, Non Acetone Salon Formula Nail Polish Remover",05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, METHYL ACETATE, BUTOXYDIGLYCOL, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, FRAGRANCE, TOCOPHERYL ACETATE, PANTHENOL, BENZOPHENONE-1, ETIDRONIC ACID, DENATONIUM BENZOATE, SODIUM ACETATE, RED 17, YELLOW 11","Product's animal testing policies,Unknown"
Up &amp; Up,Up & Up Advanced Nail Polish Remover Pads,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1","Product's animal testing policies,Unknown"
Signature Care,"Signature Care, Strengthening Nail Polish Remover",05,Polish Remover,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ACETONE, WATER, PROPYLENE CARBONATE, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, GLYCERIN, PANTHENOL, TOCOPHERYL ACETATE, FRAGRANCE, BENZOPHENONE-1, PROPYLENE GLYCOL, DENATONIUM BENZOATE, RED 33, EXT. VIOLET 2","Product's animal testing policies,Unknown"
