Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Nail Aid,Nail Aid Hemp Multi Action Shield,01,Nail Polish,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, PHTHALIC ANHYDRIDE/TRIMELLITIC ANHYDRIDE/ GLYCOLS COPOLYMER, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, STEARALKONIUM HECTORITE, CANNABIS SATIVA (HEMP) SEED OIL, ETOCRYLENE.","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
,Olive & June Nail Primer,01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, ISOPROPYLIDENEDIPHENYL BISOXYHYDROXYPROPYL METHACRYLATE","Product's animal testing policies,Unknown"
SOPHi by Piggy Paint,"SOPHi Nail Polish, Morning Kisses",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: TITANIUM DIOXIDE, RED 22, RED 34, IRON OXIDE.","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Nail Polish, Let's Jam",02,Nail Polish,MODERATE,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, TITANIUM DIOXIDE, ULTRAMARINES, RED 28, VIOLET 2","Product's animal testing policies,Unknown"
Nailboo,"Nailboo Forever Glaze Gel Polish, Cupcake Cutie",02,Nail Polish,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
POLYURETHANE, HEMA, BUMETRIZOLE, SILVER (CI 77820)","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Nail Polish, Blueberry Patch",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN/PEUT CONTENIR CECI: MICA, RED 28, ULTRAMARINES, TITANIUM DIOXIDE, ORANGE 5.","Product's animal testing policies,Unknown"
Kiss,Kiss Salon Dip Base Gel,02,Nail Polish,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
BASE GEL/GEL BASE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Non-toxic Nail Polish, Girls Rule (Shimmery Purple)",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, ULTRAMARINES, RED 28.","Product's animal testing policies,Unknown"
Kiss,Kiss Salon Dip Top Gel,02,Nail Polish,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
TOP GEL: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT","Product's animal testing policies,Unknown"
SOPHi by Piggy Paint,"SOPHi Nail Polish, #NoFilter",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: RED 34, RED 28, TITANIUM DIOXIDE, ULTRAMARINES.","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Nail Polish, Light of the Party",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, TITANIUM DIOXIDE, ULTRAMARINES, RED 22, ORANGE 5","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Nail Polish, Havin' a Blast",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, TITANIUM DIOXIDE, ULTRAMARINES, RED 28, RED 22","Product's animal testing policies,Unknown"
Nailboo,"Nailboo Gel Polish, Forever Glaze",02,Nail Polish,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
POLYURETHANE, HEMA, BUMETRIZOLE, TITANIUM DIOXIDE (CI 77891)","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Natural, Mermaid in the Shade",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN : MICA, RED 28, TITANIUM DIOXIDE, ULTAMARINES.","Product's animal testing policies,Unknown"
SOPHi by Piggy Paint,"Piggy Paint Sophi Nail Polish, Don't Coffee Me",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: TITANIUM DIOXIDE, RED 22, RED 34, ULTRAMARINES, MICA, IRON OXIDE.","Product's animal testing policies,Unknown"
Ardell,Ardell Professional Nail Addict Premium,02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
Piggy Paint,"Piggy Paint Nail Polish, Rain Bow or Shine",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, RED 28, ULTRAMARINES, TITANIUM DIOXIDE, ORANGE 5","Product's animal testing policies,Unknown"
SOPHi by Piggy Paint,"Piggy Paint Sophi Nail Polish, Fearless",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: TITANIUM DIOXIDE, RED 22, RED 34, ULTRAMARINES, MICA, IRON OXIDE.","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Nail Polish, Lime Time",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, ULTRAMARINES, TITANIUM DIOXIDE, YELLOW 10, RED 22.","Product's animal testing policies,Unknown"
OPI,"OPI ChipSkip, For Natural Nails",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
ETHYL ACETATE, AQUA/WATER/EAU, AMMONIUM-HYDROXIDE.","Product's animal testing policies,PETA Cruelty-free Companies"
Piggy Paint,"Piggy Paint Nail Polish, Let's Jam",02,Nail Polish,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: MICA, RED 28. TITANIUM DIOXIDE, VIOLET 2.","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Sophi Nail Polish, Not So Mellow",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN: TITANIUM DIOXIDE, RED 22, RED 34, ULTRAMARINES, MICA, IRON OXIDE.","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Nail Polish, PINKie Promise",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN : MICA, RED 28, TITANIUM DIOXIDE, RED 34.","Product's animal testing policies,Unknown"
Piggy Paint,"Piggy Paint Non-toxic Nail Polish, Jazz it Up (Bright Pink with Shimmer)",02,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA, ACRYLATES COPOLYMERS, MELIA AZADIRACHTA (NEEM OIL). MAY CONTAIN/PEUT CONTENIR CECI: MICA, TITANIUM DIOXIDE, ULTRAMARINES, RED 28.","Product's animal testing policies,Unknown"
butter LONDON,Butter London Hardwear Shine Uv Topcoat,02,Nail Polish,MODERATE,MODERATE,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, CELLULOSE ACETATE BUTYRATE, ISOPROPYL ALCOHOL, ACETYL TRIBUTYL CITRATE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ACRYLATES COPOLYMER, BENZOPHENONE-3, TRIMETHYLPENTANEDIYL DIBENZOATE, CI 60725 (VIOLET 2).
Warnings from packaging:
Flammable For external use only.","Product's animal testing policies,Unknown"
