Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Blinc,Blinc White Lash Primer,02,Makeup Primer,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water/Aqua, Oryza Sativa (Rice) Bran Wax, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera, Beeswax/Cera Alba, Stearic Acid, Nylon-12, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Glycerin, Pentaerythrityl Tetraisostearate, PEG-12 Dimethicone, Caprylyl Glycol, 1,2-Hexanediol, Hydroxyethylcellulose, Sodium Hydroxide, PEG-12 Allyl Ether, PEG-12, Potassium Hydroxide, o-Cymen-5-ol, Tocopheryl Acetate, Panthenol, Tropolone, Sodium Carbonate, Potassium Carbonate, Polysorbate 60, Disodium Phosphate, Sodium Phosphate, Sodium Benzoate, Myristoyl Pentapeptide-17, Benzoic Acid","Product's animal testing policies,Unknown"
,Beaut Notions IMMACULASH Primer,02,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Water, Synthetic Beeswax, Copernicia Cerifera (Carnauba) Wax, Euphorbia Cerifera (Candelilla) Wax, Oriza Sativa (Rice Bran) Wax, Myristic Acid, Palmitic Acid, PEG/PPG-17/18 Dimethicone, Polysorbate 20, Nylon-6, Phenoxyethanol, Hydroxyethylcellulose, Acacia Senegal Gum, Xanthan Gum, Tocopheryl Acetate, Polyquaternium-10","Product's animal testing policies,Unknown"
Milani,Milani Chill Out Soothing Primer,02,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
WATER / AQUA / EAU, PROPANEDIOL, SODIUM POLYACRYLATE, ACRYLATES/ETHYLHEXYL ACRYLATE CROSSPOLYMER, CAPRYLYL GLYCOL, HYDROXYACETOPHENONE, GLYCERIN, ALTHAEA OFFICINALIS ROOT EXTRACT, AVENA SATIVA (OAT) KERNEL EXTRACT, SODIUM HYALURONATE, SODIUM LAUROYL LACTYLATE, CERAMIDE NP, CERAMIDE AP, PHYTOSPHINGOSINE, CHOLESTEROL, CERAMIDE EOP, XANTHAN GUM, CARBOMER, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL.","Product's animal testing policies,Unknown"
Milani,Milani Skin Quench Hydrating Primer,02,Makeup Primer,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
WATER / AQUA / EAU, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIMETHICONE, ETHYLHEXYL PALMITATE, GLYCERIN, HYDROXYPROPYLCOCOATE PEG-8 DIMETHICONE, NEOPENTYL GLYCOL DIHEPTANOATE, POLYMETHYLSILSESQUIOXANE, ISODODECANE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, STEARALKONIUM BENTONITE, POLYGLYCERYL-3 OLEATE, DIMETHICONE CROSSPOLYMER, COCOS NUCIFERA (COCONUT) WATER, COCOS NUCIFERA (COCONUT) FRUIT JUICE, ALLANTOIN, DIISOSTEAROYL POLYGLYCERYL-3 DIMER DILINOLEATE, SODIUM HYALURONATE, SILICA, PROPYLENE CARBONATE, ETHYLHEXYLGLYCERIN, TOCOPHEROL, MAGNESIUM SULFATE, SODIUM CHLORIDE, SODIUM HYDROXIDE, PHENOXYETHANOL","Product's animal testing policies,Unknown"
Kim Chi Chic Beauty,"KimChi Chic Beauty The Effin Primer, 01 Effin Smooth Matte",02,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
DIMETHICONE, CYCLOPENTASILOXANE, DIMETHICONE CROSSPOLYMER, CAPRYLIC/CAPRIC TRIGLYCERIDE, ETHYLHEXYL, PALMITATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, PHENOXYETHANOL, CAPRYLYL GLYCOL, TRYHYDROXYSTEARIN, LYCIUM CHINENSE FRUIT EXTRACT, SODIUM HYALURONATE, AMORPHOPHALLUS KONJAC ROOT POWDER","Product's animal testing policies,PETA Cruelty-free Companies"
AlumierMD,Alumier MD Vitamin Rich Smoother Smoothing Facial Primer,02,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
DIMETHICONE, POLYSILICONE-11, ASCORBIC ACID, CAPRYLIC/CAPRIC, TRIGLYCERIDE, TOCOPHERYL ACETATE, ALOE BARBADENSIS LEAF EXTRACT, GLYCINE SOJA (SOYBEAN) OIL, STEARALKONIUM HECTORITE, PROPYLENE CARBONATE, SILICA","Product's animal testing policies,Unknown"
e.l.f.,"E.l.f. Tone Adjusting Face Primer, 83411 Neutralizing Green",02,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
CYCLOPENTASILOXANE, DIMETHICONE CROSSPOLYMER, CYCLOHEXASILOXANE, DIMETHICONE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, PHENOXYETHANOL, SILICA DIMETHYL SILYLATE, SILICA MAY CONTAIN: YELLOW IRON OXIDE (CI 77492), CHROMIUM OXIDE GREEN (CI 77288), TITANIUM DIOXIDE (CI 77891)","Product's animal testing policies,Unknown"
Mirabella,Mirabella Beauty Waterproof Eyeshadow Primer,02,Makeup Primer,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Water/Aqua/EAU, Caprylyl Methicone & PEG - 12 Dimethicone /PPG - 20 Crosspolymer, Cyclopentasiloxane, Cyclopentasiloxane & Trimethylsiloxysilicate, Phenyl Trimethi- cone, Silica, Tocopheryl Acetate, DMDM Hydantoin & Iodopropynyl Butylcarbamate, MAY CONTAIN (+/-): Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Triethoxycaprylylsilane, Aluminum Hydroxide.","Product's animal testing policies,Unknown"
Cover FX,Cover FX Blurring Primer,02,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Isododecane, Caprylyl Methicone, Silica, Isoamyl Laurate, Dimethicone Crosspolymer, Polymethylsilsesquioxane, Hdi/Trimethylol Hexyllactone Crosspolymer, 1,2-Hexanediol, Caprylyl Glycol, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Lavandula Stoechas Extract, Triethoxycaprylylsilane, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).","Product's animal testing policies,PETA Cruelty-free Companies"
Wet N Wild,"Wet N Wild Megajelly Face Primer, 1.05 Oz",02,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER, BUTYLENE GLYCOL, PEG-240/HDI COPOLYMER BIS DECYLTETRADECETH-20 ETHER, ISOPENTYLDIOL, GLYCERIN, PHENOXYETHANOL, CHLORPHENESIN, PANTHENOL, SODIUM HYALURONATE, ETHYLHEXYLGLYCERIN, TOCOPHEROL, POTASSIUM LAURATE, OLIGOPEPTIDE-68, HYDROGENATED LECITHIN, GLYCINE SOJA (SOYBEAN) OIL, SODIUM OLEATE, DISODIUM EDTA","Product's animal testing policies,Unknown"
e.l.f.,"E.l.f. Tone Adjusting Face Primer, Brightening Lavender",02,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
CYCLOPENTASILOXANE, DIMETHICONE CROSSPOLYMER, CYCLOHEXASILOXANE, DIMETHICONE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, PHENOXYETHANOL, SILICA DIMETHYL SILYLATE, SILICA MAY CONTAIN: MANGANESE VIOLET (CI 77742), ULTRAMARINES (CI 77007), TITANIUM DIOXIDE (CI 77891)","Product's animal testing policies,Unknown"
LYS Beauty,Lys Beauty Secure Skin Gripping Serum Primer,02,Makeup Primer,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
AQUA/WATER/EAU, NIACINAMIDE, PVP, HYDROXYPROPYL STARCH, GLYCERIN, POLYACRYLATE CROSSPOLYMER-6, VACCINIUM MYRTILLUS (BILBERRY) FRUIT EXTRACT, SACCHARUM OFFICINARUM EXTRACT, CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT, CITRUS LIMON (LEMON) FRUIT EXTRACT, ACER SACCHARUM EXTRACT, ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT, CITRUS GRANDIS (GRAPEFRUIT) SEED EXTRACT, XANTHAN GUM, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN.","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
Glo Skin Beauty,Glo Skin Beauty Fill Perfecting Primer,02,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Isododecane, Cyclopentasiloxane, HDI/Trimethylol Hexyllactone Crosspolymer, Nylon-12, Ethylhexyl Palmitate, VP/Eicosene Copolymer, Aqua (Water/Eau), Polysilicone-11, Aminobutyric Acid, Barium Sulfate, Disteardimonium Hectorite, Silica Panax Ginseng Root Extract, Portulaca Oleracea Extract, Centella Asiatica Extract, Propylene Carbonate, Methicone, Phenoxyethanol, (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77492, CI 77491, CI 77499)","Product's animal testing policies,Unknown"
Rare Beauty,Rare Beauty Optimist Illuminating Primer,02,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
WATER/AQUA/EAU, GLYCERIN, ETHYLHEXYL PALMITATE, ISOHEXADECANE, SYNTHETIC FLUORPHLOGOPITE, ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER, CAPRYLIC/CAPRIC TRIGLYCERIDE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, GARDENIA FLORIDA FRUIT EXTRACT, NELUMBO NUCIFERA (SACRED LOTUS) FLOWER EXTRACT, NYMPHAEA ODORATA ROOT EXTRACT, PHENOXYETHANOL, 1,2-HEXANEDIOL, POLYSORBATE 80, SORBITAN OLEATE, TIN OXIDE, TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491)","Product's animal testing policies,PETA Cruelty-free Companies"
