Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Plant Therapy,"Plant Therapy Hydrosol, Rosemary",02,Makeup Remover,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
Rosmarinus Officinalis (Rosemary) Water*, Aqua (Water), p-Anisic Acid, Polylysine, Glycerin, Lactic Acid","Product's animal testing policies,Leaping Bunny"
Alleyoop,Alleyoop Tip off Makeup Removing Swabs,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water, Cocamidopropyl Betaine, Phenoxyethanol, Ethylhexylglycerin, Propylene Glycol, Aloe Barbadensis Leaf Extract","Product's animal testing policies,PETA Cruelty-free Companies,PETA: Companies That Do Test on Animals,Leaping Bunny"
Burt&#39;s Bees,Burt's Bees Sensitive Facial Towelettes With Aloe Vera,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, GLYCERIN, HONEY, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ORYZA SATIVA (RICE) EXTRACT, ALOE BARBADENSIS LEAF JUICE, TOCOPHEROL, CITRIC ACID, FRUCTOSE, GLUCOSE, INOSITOL, SUCROSE, TREHALOSE, BENZOIC ACID, POLYGLYCERYL-4 CAPRATE, DISODIUM COCOYL GLUTAMATE, SODIUM COCOYL GLUTAMATE, SODIUM CITRATE, SODIUM BENZOATE, POTASSIUM SORBATE, PHENOXYETHANOL","Product's animal testing policies,Unknown"
,Rawganic Facial Wipes With Organic Pomegranate + Aloe Vera,02,Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
AQUA, ALOE BARBADENSIS LEAF JUICE POWDER*, POLYGLYCERYL-4 CAPRATE**, BENZYL ALCOHOL, BETAINE**, PUNICA GRANATUM FRUIT EXTRACT*, DEHYDROACETIC ACID, BENZOIC ACID, SODIUM CITRATE, SORBIC ACID, CITRIC ACID, POTASSIUM SORBATE *ORGANIC INGREDIENTS, ** NATURAL ORIGIN, 20% ORGANIC OF TOTAL, 99% NATURAL ORIGIN OF TOTAL","Product's animal testing policies,Unknown"
Garnier,Garnier SkinActive Water Rose Micellar Cleansing Water,02,Makeup Remover,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
Water, Propanediol, Rosa Damascena Flower Water, Glycerin, Coco-Betaine, Capryl Glucoside, Sodium Benzoate, Sodium Chloride, Citric Acid, Arginine, Salicylic Acid","Product's animal testing policies,PETA: Companies That Do Test on Animals"
,Osomosis Beauty MELT AWAY GELEE,02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Ethylhexyl Palmitate, Octyldodecanol, Dibutyl Lauroyl Glutamide, Dibutyl Ethylhexanoyl Glutamide, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Lycium Barbarum Fruit Extract, Aloe Barbadensis Leaf Extract, Phenoxyethanol","Product's animal testing policies,Unknown"
JD Glow Cosmetics,"JD Glow Cosmetics Makeup Remover, Girl Bye!",02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Isododecane, Dimethicone, Aqua, Aloe Barbadensis Leaf Juice, Glycerin, Propylene Glycol, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol
Warnings from packaging:
Disclaimer: Cosmetic Glitter is NOT FDA approved for use in or around the Eyes.","Product's animal testing policies,Unknown"
Public Goods,"Public goods, Wet wipes, Bamboo",02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Water, aloe barbadensis leaf extract, chamomilla recutita (matricaria) flower extract, cucumis sativus (cucumber) fruit extract, althaea officinalis root extract, avena sativa (oat) kernel extract, tocopheryl acetate, polysorbate 20, caprylyl glycol, phenoxyethanol.","Product's animal testing policies,Unknown"
Clinique,Clinique Take the Day Off Micellar Cleansing Towelettes,02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATERAQUAEAU, ISOPROPYL PALMITATE, PENTYLENE GLYCOL, DIMETHICONE, TRISILOXANE, METHYL GLUCOSE SESQUISTEARATE, PEG-20 METHYL GLUCOSE SESQUISTEARATE, CAPRYLYL GLYCOL, ARGININE, HEXYLENE GLYCOL, SORBIC ACID, DISODIUM EDTA, PHENOXYETHANOL","Product's animal testing policies,Unknown"
CeraVe,Cerave Hydrating Makeup Removing Plant Based Wipes,02,Makeup Remover,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
913116 38 - INGREDIENTS: WATER, ISOHEXADECANE, ISOPROPYL MYRISTATE, GLYCERIN, PEG-7 GLYCERYL COCOATE, HEXYLENE GLYCOL, DICAPRYLYL ETHER, CERAMIDE NP, CERAMIDE AP, CERAMIDE EOP, CARBOMER, TRIETHYL CITRATE, SODIUM HYDROXIDE, SODIUM LAUROYL LACTYLATE, CHOLESTEROL, PIROCTONE OLAMINE, TOCOPHEROL, HYDROXYACETOPHENONE, CAPRYLYL GLYCOL, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, PHYTOSPHINGOSINE, XANTHAN GUM, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, BENZOIC ACID","Product's animal testing policies,Unknown"
BIOEFFECT,Bio Effect Micellar Cleansing Water,02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Water (Aqua), Isopentyldiol (Hydrating Agent), Glycerol, Peg-7 Glyceryl Cocoate, Propylene Glycol, Sorbitol, Coco Betaine, Polysorbate 20, Phenoxyethanol, Citric Acid, Tetrasodium Edta","Product's animal testing policies,Unknown"
CeraVe,Cerave Makeup Removing Cleanser Balm,02,Makeup Remover,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYLHEXYL PALMITATE, POLYETHYLENE, PEG-20 GLYCERYL TRIISOSTEARATE, WATER, CERAMIDE NP, CERAMIDE AP, CERAMIDE EOP, CARBOMER, TRIETHYL CITRATE, SODIUM LAUROYL LACTYLATE, CHOLESTEROL, SIMMONDSIA CHINENSIS SEED OIL/JOJOBA SEED OIL, PHENOXYETHANOL, TOCOPHEROL, CAPRYLYL GLYCOL, PHYTOSPHINGOSINE, XANTHAN GUM, POLYSORBATE 20 BENZOIC ACID, PEG-30 DIPOLYHYDROXYSTEARATE, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL","Product's animal testing policies,Unknown"
Rodan and Fields,Rodan & Fields Essentials Instant Makeup Remover Wipes,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water/Aqua/Eau, Betaine, Isopentyldiol, Polyglyceryl-4 Caprate, Glycerin, Panthenol, Biotin, Caprooyl Phytosphingosine, Ethyl Lauroyl Arginate HCl, Polyglyceryl-3 Cocoate, Polyglyceryl-6 Caprylate, Polyglyceryl-6 Ricinoleate, Capryl/Capramidopropyl Betaine, Sodium Chloride, Citric Acid, Sodium Citrate, Ethylhexylglycerin, Phenoxyethanol.","Product's animal testing policies,Unknown"
Curology,Curology Micellar Makeup Remover,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, DECYL GLUCOSIDE, HEXYLENE GLYCOL, PHENOXYETHANOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, SODIUM HYDROXIDE","Product's animal testing policies,Unknown"
Rite Aid,Rite Aid Eyelid Wipes,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, PEG-80 SORBITAN LAURATE, PEG-15 COCOPOLYAMINE, PEG-150 DISTEARATE, COCAMIDOPROPYL HYDROXYSULTAINE, SODIUM TRIDECETH SULFATE, SODIUM LAUROAMPHOACETATE, SODIUM LAURETH-13 CARBOXYLATE, SODIUM CHLORIDE, 1,2-HEXANEDIOL, POLYAMINOPROPYL BIGUANIDE, CAPRYLYL GLYCOL, CITRIC ACID","Product's animal testing policies,Unknown"
Refreshments,Refreshments Cleansing Face Wipes,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water (Aqua) (Eau), Musa Sapientum (Banana) Fruit Extract, Cetearyl Isononanoate, Helianthus Annuus (Sunflower) Seed Oil*, Polysorbate 20, Panthenol, Aloe Barbadensis Leaf Juice, Argania Spinosa Kernel Oil*, Butyrospermum Parkii (Shea) Butter, Olea Europaea (Olive) Fruit Oil, Glycerin, Caprylic/Capric Triglyceride, Guar Hydroxypropyltrimonium Chloride, Cetyl Palmitate, Cetearyl Alcohol, Glyceryl Stearate, Ceteareth-12, Ceteareth-20, Potassium Sorbate, Sodium Benzoate, Benzoic Acid, Citric Acid * Certified Organic/Certifi Biologique","Product's animal testing policies,PETA Cruelty-free Companies"
Neutrogena,"Neutrogena Makeup Remover Ultra Soft Cleansing Towelettes, Fragrance Free",02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, DECYL ISOSTEARATE, ISOPROPYL ISOSTEARATE, DIMETHICONE, ISOHEXADECANE, HEXYLENE GLYCOL, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, TRISILOXANE, PHENOXYETHANOL, SUCROSE COCOATE, CHLORPHENESIN, POLYSORBATE 20, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM HYDROXIDE","Product's animal testing policies,PETA: Companies That Do Test on Animals"
Ulta Beauty,Ultabeauty Healthy Hydration Micellar Facial Wipes,02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER, DICAPRYLYL ETHER, DECYL GLUCOSIDE, GLYCERYL OLEATE, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, TETRASODIUM GLUTAMATE DIACETATE, CITRIC ACID, SODIUM CITRATE, SODIUM BICARBONATE, TOCOPHERYL ACETATE, PANTHENOL.","Product's animal testing policies,Unknown"
Daylogic,"Daylogic, Makeup Remover Cleansing Towelettes, fragrance free",02,Facial Cleanser,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER, DICAPRYLYL ETHER, DECYL GLUCOSIDE, GLYCERYL OLEATE, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, TETRASODIUM GLUTAMATE DIACETATE, CITRIC ACID, SODIUM CITRATE, SODIUM BICARBONATE, TOCOPHERYL ACETATE, PANTHENOL","Product's animal testing policies,Unknown"
Cetaphil,"Cetaphil Gentle Skin Cleansing Cloths, Unscented",02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water, Glycerin, Dicaprylyl Ether, Decyl Glucoside, Phenoxyyethanol, Glycerin Oleate, Aloe Barbadensis Leaf Juice, Sodium Citrate, Citric Acid, Benzoic Acid, Niacinamide, Panthenol, Tetrasodium Glutamate Diacetate, Dehydroacetic Acid, Sodium Bicarbonate, Tocopheryl Acetate, Potassium Sorbate, Sodium Benzoate","Product's animal testing policies,Unknown"
Bubble,"Bubble Skincare Wipe Out Makeup Remover, For All Skin Types, 1.7 fl oz",02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water (Aqua), Cetyl Ethylhexanoate, Isopropyl Palmitate, Caprylic/Capric Triglyceride, Glycerin, Propanediol, Glyceryl Stearate Citrate, Polyglyceryl-3 Stearate, Cetearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Rubus Idaeus (Raspberry) Seed Oil, Stellaria Media (Chickweed) Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Hydrogenated Lecithin, 1,2 Hexanediol, Hydroxyacetophenone, Tocopheryl Acetate, Tocopherol, Sodium Hydroxide, Sodium Phytate","Product's animal testing policies,Unknown"
Beauty by Earth,Beauty By Earth Makeup Remover,02,Makeup Remover,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Organic Aloe Barbadensis (Aloe Vera) Leaf Juice, Organic Glycerin (Vegetable), Organic Hamamelis Virginiana (Witch Hazel) Extract, Organic Cucumis Sativus (Cucumber) Fruit Extract, Organic Camellia Oleifera (Japanese Green Tea) Leaf Extract, Radish Root Ferment Filtrate (Natural Preservative), Potassium Sorbate, Citrus Sinensis (Sweet Orange) Essential Oil
Warnings from packaging:
: For external use only.
Avertissement: Pour usage externe seulement.","Product's animal testing policies,Unknown"
Benefit,Benefit They're Real! Eye Makeup Remover,02,Makeup Remover,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
Aqua (Water), Isododecane, Butylene Glycol, Hydrogenated Polyisobutene, Paraffinum Liquidum (Mineral Oil), Glycerin, Phenoxyethanol, Octyldodeceth25, Acrylates/C1030 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Tocopherol.","Product's animal testing policies,Unknown"
Milk Makeup,"Milk Makeup Hydro Ungrip Makeup Remover + Cleansing Water, Hydrating Cleansing Water",02,Facial Cleanser,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Aloe Barbadensis Leaf Juice, Hexylene Glycol, Aqua/Water/Eau, Glycerin, Poloxamer 184, Agave Tequilana Leaf Extract, Cannabis Sativa (Hemp) Seed Extract, Caffeine, Niacinamide, Disodium Cocoamphodiacetate, Citric Acid, 1,2-Hexanediol, Caprylyl Glycol, Glycolipids, Polylysine, Sodium Hydroxide, Sodium Hyaluronate, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate","Product's animal testing policies,Leaping Bunny"
Alaska Glacial Essentials,Alaska Glacial Essentials Hydrating Micellar Glacier Water Deep Pore Cleanser,02,Facial Cleanser,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
alaskan glacier mineral water** (83%), butylene glycol, dipropylene glycol, peg-6 caprylic/capric glycerides*, peg-7 glyceryl cocoate*, vegetable glycerin*, hydroxyacetophenone, sodium citrate*, 1,2 hexanediol, polyglyceryl-10 laurate, polysorbate 20, ammonium acryloyldimethyltaurate/vp copolymer, aniba rosaeodora (rosewood) oil* (0.02%)","Product's animal testing policies,Leaping Bunny"
Sephora,Sephora Collection Cleanse + Balance Melting Cleansing Balm,02,Makeup Remover,MODERATE,MODERATE,LOW,HIGH,"Ingredients from packaging:
Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Hydrogenated Castor Oil, Polyglyceryl-3 Caprate, Tribehenin, Aqua (Water), Coco-Caprylate/Caprate, Behenyl Alcohol, Polyglyceryl-4 Caprate, Caprylyl Glycol, Cocamidopropyl Betaine, Polyglyceryl-3 Stearate, Maris Aqua (Sea Water), Tocopherol, Sodium Chloride, Hydrolyzed Algin, Sodium Benzoate, Phenethyl Alcohol, Laminaria Digitata Extract, Chlorella Vulgaris Extract, Saccharide Isomerate, Citric Acid, CI 42090 (Blue 1)","Product's animal testing policies,Unknown"
Dickinson&#39;s,Dickinson's Original Witch Hazel Micellar Witch Hazel Makeup Remover,02,Makeup Remover,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
ORGANIC WITCH HAZEL DISTILLATE, ORGANIC ALOE BARBADENSIS LEAF JUICE, BETAINE, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, GLYCERIN, BUTYLENE GLYCOL, PHENOXYETHANOL, POLYSORBATE 20, SODIUM HYDROXIDE","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
Mario Badescu,Mario Badescu Cleansing Oil,02,Facial Cleanser,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Cetyl Ethylhexanoate, Polyglyceryl-10 Dioleate, Isononyl Isononanoate, Polyglyceryl-10 Oleate, Pentaerythrityl Tetraethylhexanoate, Caprylic/Capric Triglyceride, Oryza Sativa (Rice) Bran Oil, Polyglyceryl-2 Oleate, Phenoxyethanol, Aqua (Water, Eau), Oenothera Biennis (Evening Primrose) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Chlorphenesin, Caprylyl Glycol, Lavandula Hybrida Oil
Warnings from packaging:
If product gets into eyes, rinse well with water","Product's animal testing policies,Unknown"
Simple,Simple Instant Glow Cleansing Wipes,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, CETEARYL ISONONANOATE , PROPANEDIOL , GLYCERIN , NIACINAMIDE, SODIUM BENZOATE , CETEARETH-20, CETEARYL ALCOHOL , GLYCERYL STEARATE , SODIUM CITRATE , CITRIC ACID, CETEARETH-12 , PANTHENOL , BENZOIC ACID, TOCOPHERYL ACETATE.","Product's animal testing policies,Unknown"
Wet N Wild,"Wet N Wild Photofocus Makeup Remover Stick, Strip It All Off 114 A",02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
CETYL ETHYLHEXANOATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, ISOHEXADECANE, POLYETHYLENE, STEARETH-20, PEG-20 GLYCERYL ISOSTEARATE, PEG-8 GLYCERYL ISOSTEARATE, PEG-5 GLYCERYL TRIISOSTEARATE, ASTROCARYUM MURUMURU SEED BUTTER, PHYTOSTERYL MACADAMIATE, ASTROCARYUM TUCUMA SEED BUTTER, SORBIC ACID, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, TOCOPHEROL, ISOEICOSANE, ISODODECANE, GLYCINE SOJA (SOYBEAN) OIL.","Product's animal testing policies,Unknown"
Ulta Beauty,Ulta Beauty Makeup Remover Facial Towelettes,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, CETEARYL ALCOHOL, CETEARYL ISONONANOATE, CETEARETH-20, GLYCERYL STEARATE, GLYCERIN, CETYL PALMITATE, PANTHENOL, TOCOPHERYL ACETATE, CETEARETH-12, PHENOXYETHANOL, SODIUM CITRATE, CITRIC ACID, DISODIUM EDTA, BENZOIC ACID, DEHYDROACETIC ACID","Product's animal testing policies,Unknown"
Corpa Flora,"Corpa Flora Beaute Divine Cleansing Oil & Makeup Remover, Fragrance Free",02,Makeup Remover,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL*, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CAMELLIA SINENSIS (CAMELLIA) SEED OIL*, POLYGLYCERYL-4 OLEATE**, CANNABIS SATIVA (HEMP) SEED OIL, RICINUS COMMUNIS (CASTOR) OIL, ROSA CANINA (ROSEHIP) FRUIT EXTRACT*, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT*","Product's animal testing policies,Unknown"
Averr Aglow,Averr Aglow Completely Clear Gel e Makeup Remover,02,Makeup Remover,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Deionized Water (Aqua), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Betaine (Beet Derived), Glycerin, Polyglyceryl-10 Caprylate/Caprate, Propanediol (Vegetable Based)*, Aloe Barbadensis Leaf Juice, Pentylene Glycol (Vegetable Based)*, Allantoin, Euphrasia Officinalis (Eyebright) Extract, Curcuma Longa(Turmeric) Root Extract, Sclerotium Gum, Sodium Levulinate, Caprylyl/Capryl Glucoside, Solanum Melongena (Eggplant) Fruit Extract, Coccinia Indica Fruit Extract, Lecithin, Sodium Anisate, Aloe Barbadensis Flower Extract, Polyglyceryl-6 Oleate, Pullulan, Citric Acid, Sodium Cocoyl Glutamate, Glyceryl Caprylate, Xanthan Gum, Silica, Melia Azadirachta Flower Extract, Sodium Phytate, Corallina Officinalis Extract, Melia Azadirachta Leaf Extract, Sodium Surfactin, Ocimum Sanctum Leaf Extract","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
LASHFOOD,Lashfood Chamomile Makeup Eraser Pen,02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
aqua (water), polyglyceryl-4 laurate/sebacate, polyglyceryl-6 caprylate/caprate, methylpropanediol, propanediol, inulin, glycerine, panthenol, caprylyl glycol, polyglyceryl-10 laurate, dicaprylyl ether, lauryl alcohol, chamomilla recutita (chamomile) flower extract, hydrolyzed silk, ethylhexylglycerin, hydrolyzed jojoba esters, phenylpropanol, dipotassium glycyrrhizate, citric acid, potassium sorbate, tocopherol","Product's animal testing policies,PETA Cruelty-free Companies"
Daylogic,"Daylogic, Sensitive Cleansing Towelettes, Hydrating",02,Facial Cleanser,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER, DICAPRYLYL ETHER, DECYL GLUCOSIDE, GLYCERYL OLEATE, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, TETRASODIUM GLUTAMATE DIACETATE, CITRIC ACID, SODIUM CITRATE, SODIUM BICARBONATE, TOCOPHERYL ACETATE, PANTHENOL","Product's animal testing policies,Unknown"
Soap &amp; Glory,"Soap & Glory Glow Your Mind Nourishing Cleansing Glow Balm, Vitamin C & a Blend of 4 Loving Oils",02,Makeup Remover,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
ETHYLHEXYL PALMITATE, ISOPROPYL PALMITATE, PEG-20 GLYCERYL TRIISOSTEARATE, POLYETHYLENE, CAPRYLYL GLYCOL, TOCOPHERYL ACETATE, PERSEA GRATISSIMA (AVOCADO) OIL, PRUNUS ARMENIACA (APRICOT) KERNEL OIL, SCLEROCARYA BIRREA (MARULA) SEED OIL, SESAMUM INDICUM (SESAME) SEED OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TETRAHEXYLDECYL ASCORBATE, CITRUS LIMON (LEMON) PEEL OIL, LIMONENE","Product's animal testing policies,Unknown"
Arilan Skincare,"Arilan Skincare Makeup Remover, Face & Eye",02,Makeup Remover,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Purified Water (Aqua), Butylene Glycol, Glycerin, Lauroamphodipropionic Acid, Sodium Trideceth Sulfate, Anthemis Nobilis (Chamomile) Flower Extract, Citric Acid, Hexylene Glycol, Aloe Barbadensis Leaf Extract, Phenoxyethanol, Ethylhexylglycerin.","Product's animal testing policies,Leaping Bunny"
Bubble,Bubble Wipe Out Makeup Remover,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
Water (Aqua), Cetyl Ethylhexanoate, Isopropyl Palmitate, Caprylic/Capric Triglyceride, Glycerin, Propanediol, Glyceryl Stearate Citrate, Polyglyceryl-3 Stearate, Cetearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Rubus Idaeus (Raspberry) Seed Oil, Stellaria Media (Chickweed) Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Hydrogenated Lecithin, 1,2 Hexanediol, Hydroxyacetophenone, Tocopheryl Acetate, Tocopherol, Sodium Hydroxide, Sodium Phytate","Product's animal testing policies,Unknown"
Stryke Club,"Stryke Club Wipe Out Cleansing Wipes for Face + Body, Pacific",02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, 1,2-HEXANEDIOL, CHAMOMILLA RECUTITA (MATRICARIA) EXTRACT, SODIUM HYPOCHLORITE, GLYCERIN, COCO-GLUCOSIDE, CITRIC ACID, POTASSIUM SORBATE","Product's animal testing policies,Unknown"
Simple,"Simple Sensitive Skin Experts, Micellar Make Up Remover Wipes",02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER (EAU), GLYCERIN, CETEARYL ISONONANOATE, PROPANEDIOL, PANTHENOL, SODIUM BENZOATE, CETEARETH-20, CETEARYL ALCOHOL, GLYCERYL STEARATE, SODIUM CITRATE, CITRIC ACID, CETEARETH-12, TOCOPHERYL ACETATE.","Product's animal testing policies,Unknown"
,"Green People, Scent Free Cleanser and Makeup Remover, Jojoba & Calendula",02,Facial Cleanser,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
AQUA (PURE WATER), OLEA EUROPAEA (OLIVE) FRUIT OIL*, CETEARYL ALCOHOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL*, GLYCERIN, BUTYROSPERMUM PARKII (SHEA) BUTTER*^, SQUALANE, CETEARYL GLUCOSIDE, ELAEIS GUINEENSIS (PALM) OIL*^, GLYCERYL STEARATE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL*, ALOE BARBADENSIS (ALOE VERA) LEAF JUICE POWDER*, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT*, CALENDULA OFFICINALIS (MARIGOLD) FLOWER EXTRACT*, HYDROLYSED JOJOBA ESTERS (FROM JOJOBA OIL), SODIUM STEAROYL GLUTAMATE (PLANT DERIVED EMULSIFIER), GLUCONOLACTONE, CALCIUM GLUCONATE, POTASSIUM SORBATE, SODIUM BENZOATE.","Product's animal testing policies,Unknown"
,"Healthyspot Refresh Face & Body Wipes, Fresh Scent",02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER, GLYCERIN, DECYL GLUCOSIDE, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID, ALOE BARBADENSIS LEAF JUICE, POLYSORBATE 20, SALIX NIGRA (WILLOW) BARK EXTRACT, MATRICARIA RECUTITA (CHAMOMILE) EXTRACT, LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL","Product's animal testing policies,Unknown"
POP-ARAZZI,"Pop Arazzi Makeup Remover Wipes, Fragrance Free",02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER, DICAPRYLYL ETHER, DECYL GLUCOSIDE, GLYCERYL OLEATE, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, TETRASODIUM GLUTAMATE DIACETATE, CITRIC ACID, SODIUM CITRATE, SODIUM BICARBONATE, TOCOPHERYL ACETATE, PANTHENOL","Product's animal testing policies,PETA Cruelty-free Companies"
e.l.f.,E.l.f. Makeup Remover Fragrance Free Cleansing Cloths,02,Makeup Remover,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA), GLYCERIN, ALOE BARBADENSIS LEAF JUICE, CETEARYL ISONONANOATE, CETEARETH-20, CETEARYL ALCOHOL, GLYCERYL STEARATE, CETEARETH-12, CETYL PALMITATE, PEG-40 HYDROGENATED CASTOR OIL, POLYSORBATE 20, PROPYLENE GLYCOL, XANTHAN GUM, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, SODIUM BENZOATE, CITRIC ACID","Product's animal testing policies,Unknown"
Artnaturals,artNaturals Makeup Remover,02,Makeup Remover,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Aqua, Glycerin, Butylene Glycol, Dipropylene glycol, PEG-7 Caprylic/Capric Glycerides, Caprylyl/capryl glucoside, Chrysanthemum Morifolium Extract, Trehalose, Tocopheryl Acetate, Chlorphenesin, Parfum","Product's animal testing policies,Unknown"
