Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Honest Beauty,"Honest Beauty Vibeliner Pencil Eyeliner, Mindful",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Hydrogenated Jojoba Oil, Caprylic/Capric Triglyceride, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Cottonseed Oil, Mangifera Indica (Mango) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Glyceryl Caprylate, Copernicia Cerifera (Carnauba) Wax, Macadamia Integrifolia Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Tocopherol, Ascorbyl Palmitate, Mica (CI 77019), MAY CONTAIN: Iron Oxides (CI 77491, CI 77492, CI 77499), Ferric Ferrocyanide (CI 77510)","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Almay,"Almay All-Day Intense Gel Eyeliner, Deep Chestnut",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Isododecane, Trimethylsiloxysilicate, Dimethicone, Polyethylene, Synthetic Wax, Polybutene, Silica, Alumina, Caprylic/Capric Triglyceride, Magnesium Oxide, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Propylene Carbonate, Stearalkonium Hectorite, Tocopherol, Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499)
Warnings from packaging:
IMPORTANT: NEVER USE IF EYE IS INJURED, IRRITATED OR INFECTED. CONSULT AN EYE DOCTOR IMMEDIATELY IN CASE OF INJURY. ALWAYS HANDLE AND APPLY IN A CAREFUL AND SANITARY MANNER.","EWG Verified,Product's animal testing policies,Unknown"
One of One by C&#39;est Moi,"One of One by C'est Moi Think Twice Duel Eyeliner, Once in a Blue Moon/Pinky's Up",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
/INGR DIENTS: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Synthetic Fluorphlogopite, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide. May Contain/Peut contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Ultramarines (CI 77007).","EWG Verified,Product's animal testing policies,Unknown"
One of One by C&#39;est Moi,"One of One by C'est Moi Think Twice Duel Eyeliner, Black Eye/Let Me Teal You",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
/INGR DIENTS: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Mica, Polymethylsilsesquioxane, Polybutene, Silica, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, May Contain/Peut contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Ferric Ferrocyanide (CI 77510).","EWG Verified,Product's animal testing policies,Unknown"
Rejuva Minerals,"Rejuva Minerals Eye & Brow Pencil, Black Sapphire",EWG Verified,Brow Liner,,,,,"Ingredients from packaging:
Beeswax (Cera Alba), Ricinus Communis (Castor) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Cocos Nucifera (Coconut) Oil, *Simmondsia Chinensis (Jojoba) Seed Oil, Caprylic/Capric Triglyceride, Polyglyceryl-2 Diisostearate, Silica, *Copernicia Cerifera (Carnauba) Wax, Carthamus Tinctorius (Safflower) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Sesamum Indicum (Sesame) Seed Oil, Cymbopogon Citratus Extract, Vitis Vinifera (Grape) Seed Extract, Lycium Barbarum Fruit Extract, Euterpe Oleracea Fruit Extract, Punica Granatum Seed Extract, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ascorbyl Palmitate, Tocopherol, Tocopheryl Acetate, Iron Oxide.
Warnings from packaging:
Precautions: Do not use this product if your eye is injured, irritated or infected. Consult a physician promptly. Do not use this product inside your eyes. Do not share this product with others.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Honest Beauty,"Honest Beauty Vibeliner Pencil Eyeliner, Grounded",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Hydrogenated Jojoba Oil, Caprylic/Capric Triglyceride, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Cottonseed Oil, Mangifera Indica (Mango) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Glyceryl Caprylate, Copernicia Cerifera (Carnauba) Wax, Macadamia Integrifolia Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Tocopherol, Ascorbyl Palmitate, Mica (CI 77019), MAY CONTAIN: Iron Oxides (CI 77491, CI 77492, CI 77499), Ferric Ferrocyanide (CI 77510)","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Maia&#39;s Mineral Galaxy,"Maia's Mineral Galaxy Mineral Eyeliner, Antique Bronze",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
*Simmondsia Chinensis (Jojoba) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Theobroma Cacao (Cacao) Seed Butter, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, * Butyrospermum Parkii (Shea Butter), *Rosmarinus Officinalis (Rosemary) Oleoresin, Tocopherol (Vitamin E), Kaolin, Mica and Iron Oxides (77491, 77492, 77499). * USDA Certified Organic
Warnings from packaging:
Caution: Do not use if eye is injured, infected, irritated or moving. Consult a physician promptly if damage occurs.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
C&#39;est Moi,C'est Moi Visionary Metallic Makeup Crayons,EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
/INGR DIENTS: Isododecane, Mica, Polymethylsilsesquioxane, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Hydrogenated Poly (C6-14 Olefin), Hydrogenated Polydecene, Hydrogenated Polyisobutene, Polybutene, Silica, Synthetic Fluorphlogopite* , Nylon-12, Glyceryl Caprylate, Polyethylene, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Synthetic Beeswax, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Copernicia Cerifera (Carnauba) Wax/Cire de carnauba, Tin Oxide* , May Contain/Peut contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).
Warnings from packaging:
Not intended for use on lips","EWG Verified,Product's animal testing policies,Unknown"
Maia&#39;s Mineral Galaxy,"Maia's Mineral Galaxy Mineral Eyeliner, Kohl",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
*Simmondsia Chinensis (Jojoba) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Theobroma Cacao (Cacao) Seed Butter, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, * Butyrospermum Parkii (Shea Butter), *Rosmarinus Officinalis (Rosemary) Oleoresin, Tocopherol (Vitamin E), Mica and Iron Oxide (77499). * USDA Certified Organic
Warnings from packaging:
Caution: Do not use if eye is injured, infected, irritated or moving. Consult a physician promptly if damage occurs.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Almay,"Almay All-Day Intense Gel Eyeliner, Pure Plum",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Isododecane, Trimethylsiloxysilicate, Dimethicone, Polyethylene, Synthetic Wax, Mica, Silica, Polybutene, Alumina, Caprylic/Capric Triglyceride, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Propylene Carbonate, Stearalkonium Hectorite, Tocopherol, Carmine (CI 75470)/Cochineal, Ferric Ferrocyanide (CI 77510), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891)
Warnings from packaging:
IMPORTANT: NEVER USE IF EYE IS INJURED, IRRITATED OR INFECTED. CONSULT AN EYE DOCTOR IMMEDIATELY IN CASE OF INJURY. ALWAYS HANDLE AND APPLY IN A CAREFUL AND SANITARY MANNER.","EWG Verified,Product's animal testing policies,Unknown"
