Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Biossance,Biossance Squalane + Rose Vegan Lip Balm,EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Diisostearyl Malate, Capryloyl Glycerin/Sebacic Acid Copolymer, Bis-Diglyceryl Polyacyladipate-2, Glycerin, Hydroxystearic/Linoleic/Oleic Polyglycerides, Myristic/Palmitic/Stearic/Ricinoleic/Eicosanedioic Glycerides, Ricinus Communis (Castor) Seed Oil, Squalane, Water/Aqua/Eau, Rosa Damascena Flower Wax, Ceramide NP, Hydrolyzed Jojoba Esters, Vitis Vinifera (Grape) Seed Oil, Undaria Pinnatifida Extract, Caprylic/Capric Triglyceride, Tetrahexyldecyl Ascorbate, Sodium Hyaluronate, Jojoba Esters, Tocopherol, Hydrogenated Castor Oil, Glyceryl Caprylate, Glyceryl Undecylenate, Dextrin Palmitate
Warnings from packaging:
Use only as directed. For external use only.","EWG Verified,Product's animal testing policies,Unknown"
Inna Organic,Inna Organic Frankincense Revitalizing Lip Serum,EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Sorbitan Olivate, Octyldodecanol, Ricinus Communis (Castor) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Helianthus Annuus (Sunflower) Seed Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Adansonia Digitata Seed Oil*, Punica Granatum Sterols, Euphorbia Cerifera (Candelilla) Wax, Boswellia Neglecta Resin Oil*, Tocopherol, Lavandula Angustifolia Oil*, Fusanus Spicatus Wood Oil*
Directions from packaging:
Apply to lips as needed
Warnings from packaging:
1. If irritation occurs, discontinue use and consult a doctor if necessary.
2. For external use only.
3. Keep out of reach from children.
4. This product contains organic essential oil.","EWG Verified,Product's animal testing policies,Unknown"
Skin Perfection,Skin Perfection Organic Fresh Mint Lip Balm,EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Organic Helianthus Annuus (Sunflower) Seed Oil, Organic Cera Flava (Beeswax), Organic Cocos Nucifera (Coconut) Oil, Organic Mentha Spicata (Spearmint) Oil, Mixed Tocopherols (Vitamin E), Organic Rosmarinus Officinalis (Rosemary) Leaf Extract, Organic Calendula Officinalis (Calendula) Flower Extract
Warnings from packaging:
0","EWG Verified,Product's animal testing policies,Unknown"
Lowen&#39;s Natural Skin Care,"Lowen's Natural Skin Care Lip Balm, Iced Mini Doughnut",EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Alberta Bee's Wax, Alberta Organic Canola Oil, Cetyl Alcohol, Carthamus Tinctorius (Safflower) Oleosomes, Vegetable Glycerin, Fair Trade Organic Butyrosperimum Parkii (Shea) Butter, Menthol, Rosmarinus Officinalis, (Rosemary) Leaf Oil, Hyaluronic Acid, Sucrose (Brown Sugar), Cinnamomum Zeylanicum Leaf Oil
Warnings from packaging:
For external use only","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Sally B&#39;s Skin Yummies,Sally B's Skin Yummies Lip Assist Conditioning Treatment,EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Ricinus Communis (Castor) Seed Oil*, Persea Gratissima (Avocado) Oil*, Macadamia Ternifolia (Macadamia Nut) Seed Oil*, Theobroma Cacao (Cocoa) Seed Butter*, Butyrospermum Parkii (Shea Butter) Fruit*, Hydrogenated Olive Oil (and) Olive Oil (Olea Europaea) (and) Olive Oil Unsaponifiables, Copernicia Cerifera (Carnauba) Wax*, Lecithin*, Tocopherols (soy-based, Non GMO), Vigna Aconitifolia Seed Extract, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Centella Asiatica Extract*, Vanilla Planifolia Extract
Warnings from packaging:
Discontinue if Irritation Develops","EWG Verified,Product's animal testing policies,Leaping Bunny"
Honest Beauty,"Honest Beauty Tinted Lip Balm, Summer Melon",EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
EUTERPE OLERACEA STEROLS, PERSEA GRATISSIMA (AVOCADO) OIL, PUNICA GRANATUM STEROLS, C10-18 TRIGLYCERIDES, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, POLYHYDROXYSTEARIC ACID, VEGETABLE OIL, BEHENYL BEHENATE, THEOBROMA CACAO (COCOA) SEED BUTTER, LINOLEIC ACID, OLEIC ACID, LINOLENIC ACID, CAPRYLIC/CAPRIC TRIGLYCERIDE, VANILLA PLANIFOLIA FRUIT EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, TOCOPHEROL, CITRIC ACID, SILICA, May Contain: MICA (CI 77019), TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499), RED 7 LAKE (CI 15850).","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Honest Beauty,"Honest Beauty Tinted Lip Balm, Lychee Fruit",EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
EUTERPE OLERACEA STEROLS, PERSEA GRATISSIMA (AVOCADO) OIL, PUNICA GRANATUM STEROLS, C10-18 TRIGLYCERIDES, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, POLYHYDROXYSTEARIC ACID, VEGETABLE OIL, BEHENYL BEHENATE, THEOBROMA CACAO (COCOA) SEED BUTTER, LINOLEIC ACID, OLEIC ACID, LINOLENIC ACID, CAPRYLIC/CAPRIC TRIGLYCERIDE, VANILLA PLANIFOLIA FRUIT EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, TOCOPHEROL, CITRIC ACID, SILICA, May contain: MICA (CI 77019), TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499), RED 7 LAKE (CI 15850).","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Lowen&#39;s Natural Skin Care,"Lowen's Natural Skin Care Lip Balm, Ice Ice Baby ... Vanilla",EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Alberta Bee's Wax, Alberta Organic Canola Oil, Cetyl Alcohol, Carthamus Tinctorius (Safflower) Oleosomes, Vegetable Glycerin, Fair Trade Organic Butyrosperimum Parkii (Shea) Butter, Menthol, Rosmarinus Officinalis, (Rosemary) Leaf Oil, Hyaluronic Acid, Vanilla Planifolia Fruit
Warnings from packaging:
For external use only","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Lowen&#39;s Natural Skin Care,"Lowen's Natural Skin Care Lip Balm, Funky Cold Camelina",EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Alberta Bee's Wax, Camelina sativa seed (Camelina) oil, Cetyl Alcohol, Carthamus Tinctorius (Safflower) Oleosomes, Vegetable Glycerin, Fair Trade Organic Butyrosperimum Parkii (Shea) Butter, Menthol, Rosmarinus Officinalis, (Rosemary) Leaf Oil, Hyaluronic Acid
Warnings from packaging:
For external use only","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Be Green Bath &amp; Body,Be Green Bath & Body Tinted Lip Balm,EWG Verified,Lip Balm,,,,,"Ingredients from packaging:
Cera Alba (Beeswax), Helianthus Annus (Sunflower) Seed Oil*, Olea Europaea (Olive) Oil*, Ricinus Communis (Castor) Seed Oil*, Zinc Oxide, Red Iron Oxide, Powder, Alkanna Tinctoria Root Extract Metha Piperita (Peppermint) Oil*, *organic ingredient
Warnings from packaging:
0","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
