Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Iconic London,"Iconic London Illuminator, Glow",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Hydrogenated Didecene Isododecane Hydrogenated Polyisobutene Mica Hydrogenated Polycyclopentadiene Hydrogenated Styrene/Isoprene Copolymer Triethoxycaprylylsilane 1,2-Hexanediol Caprylyl Glycol May Contain: CI 77491 (Iron Oxides) CI 77891 (Titanium Dioxide)","Product's animal testing policies,PETA Cruelty-free Companies"
Kylie Cosmetics,"KylieCosmetics by Kylie Jenner PRESSED BRONZING POWDER, TAWNY MAMI",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
MICA, SQUALANE, ZINC STEARATE, PERLITE, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, ROSA HYBRID FLOWER EXTRACT, [+/- : TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499), BISMUTH OXYCHLORIDE (CI 77163)]","Product's animal testing policies,Unknown"
Cover FX,"Cover FX Custom Enhancer Drops, Sunlight",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Hydrogenated Polyisobutene, Mica, Hydrogenated Styrene/Isoprene Copolymer, Triethoxycaprylylsilane, 1,2-Hexanediol, Caprylyl Glycol May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491)","Product's animal testing policies,PETA Cruelty-free Companies"
e.l.f.,e.l.f. Cream Contour Palette,01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Octyldodecanol, Ethylhexyl Palmitate, Mica, Caprylic/Capric Triglyceride, Tridecyl Trimellitate, Synthetic Wax, Pentaerythrityl Tetrabehenate, Hydrogenated Polydecene, Microcrystalline Wax (Cera Microcristallina), Sorbitan Olivate, Silica Dimethyl Silylate, Copernicia Cerifera (Carnauba) Wax, Paraffin, Triacontanyl PVP. May Contain: Titanium Dioxide (CI 77891), Yellow Iron Oxide (CI 77492), Red Iron Oxide (CI 77491), Black Iron Oxide (CI 77499)","Product's animal testing policies,Unknown"
Iconic London,"Iconic London Illuminator, Blush",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Hydrogenated Didecene Isododecane Hydrogenated Polyisobutene Mica Hydrogenated Polycyclopentadiene Hydrogenated Styrene/Isoprene Copolymer Triethoxycaprylylsilane 1,2-Hexanediol Caprylyl Glycol May Contain: CI 77491 (Iron Oxides) CI 77891 (Titanium Dioxide)","Product's animal testing policies,PETA Cruelty-free Companies"
Florence by Mills,"Florence by Mills Self Reflecting Highlighter Stick, Self Love",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
PHENYL TRIMETHICONE, PPG-3 BENZYL ETHER MYRISTATE, POLYETHYLENE, POLYBUTENE, ETHYLHEXYL PALMITATE, ETHYLHEXYL STEARATE, SYNTHETIC BEESWAX, NYLON-12, EUPHORBIA CERIFERA (CANDELILLA) WAX/EUPHORBIA CERIFERA CERA/CIRE DE CANDELILLA, MICA, COPERNICIA CERIFERA (CARNAUBA) WAX/COPERNICIA CERIFERA CERA/CIRE DE CARNAUBA, SILICA, SYNTHETIC FLUORPHLOGOPITE","Product's animal testing policies,PETA Cruelty-free Companies"
,Lauren Brooke Co. Botanical Contour Stick,01,Bronzer/Highlighter,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Certified Organic Vitis Vinifera (Grape) Seed Oil, Certified Organic Capryllc/Capric Triglycerides (Coconut Oil) Extract, Certified Organic Cera Alba (Beeswax), Certified Organic Zea Mays (Cornstarch), Certified Organic Simmondsia Chinensis (Jojoba) Oil, All Natural Silica, Certified Organic Butyrospermum Parkii (Shea) Butter, Certified Organic Persea Gratissima (Avocado) Butter, Certified Organic Rosa Canina (Rosehip) Fruit Oil, Certified Organic Vanilla Planifolia (Vanilla) Extract, Certified Organic Vitamin E (Sunflower-derived) Oil (+/- Naturally Derived Iron Oxides, Naturally Derived Mica, All Natural Zinc Oxide, Pure Manganese Violet)
Directions from packaging:
N/A
Warnings from packaging:
N/A","Product's animal testing policies,Unknown"
,Lauren Brooke Co. Botanical Highlighter Stick,01,Bronzer/Highlighter,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Certified Organic Vitis Vinifera (Grape) Seed Oil, Certified Organic Capryllc/Capric Triglycerides (Coconut Oil) Extract, Certified Organic Cera Alba (Beeswax), Certified Organic Zea Mays (Cornstarch), Certified Organic Simmondsia Chinensis (Jojoba) Oil, All Natural Silica, Certified Organic Butyrospermum Parkii (Shea) Butter, Certified Organic Persea Gratissima (Avocado) Butter, Certified Organic Rosa Canina (Rosehip) Fruit Oil, Certified Organic Vanilla Planifolia (Vanilla) Extract, Certified Organic Vitamin E (Sunflower-derived) Oil (+/- Naturally Derived Iron Oxides, Naturally Derived Mica, All Natural Zinc Oxide, Pure Manganese Violet)
Directions from packaging:
N/A
Warnings from packaging:
N/A","Product's animal testing policies,Unknown"
BaeBlu,"Baeblu, Cream Highlighter Shimmer Pot, Satin Pearl",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Cocos Nucifera (Coconut) Oil, Myrica Pubescens Fruit Wax (Laurel Wax), *Theobroma Cacao (Cocoa) Seed Butter, *Simmondsia Chinensis (Jojoba) Seed Oil, Silica, *Olea Europaea (Olive) Fruit Oil, Euphorbia Cerifera (Candelilla) Wax, Oryza Sativa (Rice Bran) Wax, Tocopherol (Vitamin E), *Vanilla Planifolia. [+/- May Contain]: Mica, Iron Oxide (CI 77492, CI 77491, CI 77499)","Product's animal testing policies,Leaping Bunny"
BaeBlu,"Baeblu, Cream Highlighter Shimmer Pot, Champagne",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Cocos Nucifera (Coconut) Oil, Myrica Pubescens Fruit Wax (Laurel Wax), *Theobroma Cacao (Cocoa) Seed Butter, *Simmondsia Chinensis (Jojoba) Seed Oil, Silica, *Olea Europaea (Olive) Fruit Oil, Euphorbia Cerifera (Candelilla) Wax, Oryza Sativa (Rice Bran) Wax, Tocopherol (Vitamin E), *Vanilla Planifolia. [+/- May Contain]: Mica, Iron Oxide (CI 77492, CI 77491, CI 77499)","Product's animal testing policies,Leaping Bunny"
